CONFIG_ID;IS_ELITE;algorithm;localsearch;alpha;beta;rho;ants;q0;rasrank;elitistants;nnls;dlb
207;FALSE;as;3;1.41;9.28;0.61;24;NA;NA;NA;22;0
208;FALSE;acs;3;4.08;9.47;0.18;28;0.79;NA;NA;37;1
209;FALSE;acs;3;3.02;9.99;0.25;34;0.76;NA;NA;23;0
210;TRUE;acs;3;1.81;5.54;0.7;26;0.41;NA;NA;10;1
211;FALSE;as;3;2.66;7.5;0.16;30;NA;NA;NA;19;0
212;FALSE;ras;3;2.22;9.28;0.66;11;NA;32;NA;19;0
213;FALSE;acs;3;2.64;9.19;0.44;16;0.85;NA;NA;19;1
214;FALSE;acs;2;4.15;6.92;0.99;21;0.41;NA;NA;17;1
215;FALSE;ras;3;3.33;6.84;0.91;9;NA;38;NA;46;1
216;FALSE;acs;0;1.56;3.07;0.41;61;0.85;NA;NA;NA;NA
217;FALSE;acs;0;1.33;7.84;0.99;8;0.2;NA;NA;NA;NA
218;FALSE;eas;2;3.23;8;0.87;49;NA;NA;687;7;0
219;FALSE;as;3;2.71;8;0.75;55;NA;NA;NA;31;0
220;FALSE;acs;1;4.08;7.64;0.93;13;0.54;NA;NA;5;1
221;FALSE;acs;1;3.35;9.99;0.65;31;0.99;NA;NA;18;0
222;FALSE;mmas;2;2.91;7.82;0.88;11;NA;NA;NA;12;1
223;FALSE;acs;2;2.45;4.63;0.58;14;0.72;NA;NA;16;1
224;FALSE;ras;1;3.14;7.9;0.67;7;NA;91;NA;11;1
225;FALSE;acs;3;0.08;4.68;0.31;27;0.76;NA;NA;11;0
226;FALSE;eas;1;2.96;4.92;0.68;25;NA;NA;530;6;1
227;FALSE;acs;3;3.13;9.64;0.93;13;0.54;NA;NA;19;0
228;FALSE;acs;3;2.21;4.14;0.56;10;0.48;NA;NA;8;1
229;FALSE;acs;2;2.44;7.35;0.04;13;0.7;NA;NA;41;1
230;FALSE;mmas;3;3.45;8.57;0.7;13;NA;NA;NA;19;1
231;FALSE;as;3;4.46;8.3;0.13;23;NA;NA;NA;38;1
232;FALSE;acs;3;2.93;1.53;0.4;37;0.4;NA;NA;7;1
233;FALSE;acs;3;2.28;8.46;0.86;24;0.14;NA;NA;5;1
234;FALSE;acs;3;1.4;7.63;0.41;18;0.51;NA;NA;16;1
235;FALSE;acs;3;4.32;9.38;0.5;22;0.57;NA;NA;26;0
236;FALSE;acs;3;0.9;4.23;0.65;24;0.29;NA;NA;17;1
237;FALSE;as;3;1.97;5.1;0.22;13;NA;NA;NA;22;1
238;FALSE;eas;3;4.04;6.94;0.85;8;NA;NA;744;9;1
239;FALSE;as;3;4.18;3.35;0.35;9;NA;NA;NA;27;0
240;FALSE;acs;3;0.9;6.58;0.7;41;0.74;NA;NA;37;1
241;FALSE;acs;3;1.6;0.49;0.15;47;0.24;NA;NA;17;1
242;FALSE;acs;3;2.25;7.72;0.43;39;0.6;NA;NA;39;1
243;FALSE;acs;2;1.93;6.81;0.93;66;0.26;NA;NA;17;0
244;FALSE;acs;3;1.69;9.82;0.27;8;0.83;NA;NA;40;1
245;TRUE;acs;3;2.16;9.76;0.98;5;0.4;NA;NA;12;1
246;FALSE;acs;1;3.46;4.18;0.61;13;0.52;NA;NA;6;1
247;FALSE;acs;3;2.19;2.88;0.12;22;0.71;NA;NA;11;1
248;FALSE;mmas;2;2.43;6.03;0.49;14;NA;NA;NA;33;1
249;FALSE;eas;0;2.58;8.63;0.84;12;NA;NA;342;NA;NA
250;FALSE;as;3;2.11;4.13;0.57;17;NA;NA;NA;14;1
251;FALSE;ras;3;3.18;7.91;0.62;25;NA;80;NA;18;0
252;FALSE;acs;3;2.44;8.51;0.29;19;0.9;NA;NA;48;1
253;FALSE;ras;0;1.39;9.77;0.75;15;NA;66;NA;NA;NA
254;FALSE;acs;3;0.4;9.3;0.63;29;0.73;NA;NA;14;1
255;FALSE;acs;3;2.62;6.98;0.85;32;0.25;NA;NA;16;0
256;FALSE;acs;3;3.64;7.7;0.3;9;0.57;NA;NA;42;0
257;FALSE;eas;1;4.46;5.7;0.91;15;NA;NA;268;19;1
258;FALSE;acs;3;1.82;3.19;0.8;6;0.81;NA;NA;5;1
259;FALSE;acs;3;2.45;7.86;0.52;21;0.81;NA;NA;18;1
260;TRUE;acs;3;2.16;4.55;0.54;6;0.47;NA;NA;19;1
261;FALSE;acs;3;3.09;8.17;0.75;23;0.81;NA;NA;18;0
262;FALSE;ras;3;2.62;8.9;0.5;39;NA;45;NA;13;1
263;FALSE;acs;3;2.65;8.94;0.97;18;0.63;NA;NA;25;1
264;FALSE;acs;3;1.94;4.66;0.59;5;0.6;NA;NA;18;1
265;FALSE;acs;3;2.67;7.24;0.48;11;0.41;NA;NA;24;1
266;FALSE;acs;3;2.55;8.86;0.74;24;0.02;NA;NA;7;1
267;FALSE;acs;2;2.54;3.31;0.33;13;0.61;NA;NA;7;1
268;FALSE;acs;3;2.96;9.15;0.72;8;0.48;NA;NA;8;0
269;FALSE;acs;3;2.59;5.19;0.96;8;0.48;NA;NA;7;1
270;FALSE;acs;3;2.2;9.76;0.92;10;0.65;NA;NA;19;1
271;FALSE;as;3;2.23;7.92;0.88;29;NA;NA;NA;24;1
272;TRUE;acs;3;1.96;8.63;0.78;22;0.55;NA;NA;20;1
273;FALSE;acs;3;2.09;5.2;0.67;34;0.31;NA;NA;13;1
274;FALSE;acs;3;0.97;2.17;0.57;18;0.42;NA;NA;15;1
275;FALSE;acs;3;0.77;8.97;0.72;33;0.88;NA;NA;17;1
276;FALSE;acs;3;3.86;7.88;0.84;16;0.42;NA;NA;7;1
277;FALSE;acs;3;2.92;5.17;0.63;14;0.43;NA;NA;16;1
278;FALSE;acs;3;0.42;6.86;0.5;8;0.44;NA;NA;9;1
279;FALSE;ras;3;2.35;9.7;0.98;30;NA;45;NA;27;1
280;FALSE;mmas;3;1;7.97;0.91;16;NA;NA;NA;16;0
281;FALSE;acs;0;2.18;1.09;0.46;14;0.36;NA;NA;NA;NA
282;FALSE;acs;3;1.97;9.61;0.91;16;0.99;NA;NA;18;1
283;FALSE;acs;3;1.58;6.72;0.72;29;0.47;NA;NA;9;1
284;FALSE;acs;3;0.8;4.56;0.42;29;0.15;NA;NA;8;1
285;TRUE;acs;3;1.5;7.65;0.67;22;0.21;NA;NA;10;1
286;FALSE;acs;3;1.52;5.39;0.78;44;0.38;NA;NA;19;1
287;TRUE;acs;3;1.92;5.09;0.85;35;0.46;NA;NA;13;1
288;FALSE;acs;3;2.25;4.9;0.78;30;0.5;NA;NA;12;1
289;FALSE;acs;3;2.89;7.75;0.71;38;0.65;NA;NA;11;1
290;FALSE;acs;3;1.7;4.91;0.7;32;0.55;NA;NA;5;1
291;FALSE;acs;3;2.37;5.57;0.34;29;0.54;NA;NA;20;1
292;FALSE;acs;0;1.85;2.83;0.63;26;0.39;NA;NA;NA;NA
293;FALSE;acs;3;1.97;9.76;0.76;11;0.76;NA;NA;17;1
294;FALSE;acs;3;2.1;9.57;0.89;6;0.23;NA;NA;11;0
295;FALSE;as;3;2.1;8.91;0.9;31;NA;NA;NA;23;1
296;FALSE;acs;3;2.06;8.78;0.9;16;0.55;NA;NA;9;1
297;FALSE;acs;3;1.66;3.71;0.66;6;0.37;NA;NA;21;1
298;FALSE;acs;3;2.06;9.89;0.99;28;0.93;NA;NA;20;1
299;FALSE;acs;3;1.51;9.66;0.95;14;0.89;NA;NA;8;1
300;FALSE;acs;1;2.54;9.62;0.89;40;0.62;NA;NA;16;1
301;FALSE;acs;3;1.74;8.12;0.8;38;0.68;NA;NA;22;1
302;FALSE;acs;3;3.11;9.92;0.8;14;0.37;NA;NA;17;1
303;FALSE;acs;3;2.03;9.66;0.76;27;0.71;NA;NA;10;1
304;FALSE;acs;3;2.16;6.1;0.97;13;0.91;NA;NA;9;1
305;FALSE;acs;3;1.88;5.35;0.63;20;0.69;NA;NA;16;1
306;FALSE;acs;3;1.9;5.25;0.28;14;0.75;NA;NA;5;1
307;FALSE;acs;3;1.25;6.89;0.96;23;0.88;NA;NA;12;1
308;FALSE;mmas;3;2.63;4.74;0.88;25;NA;NA;NA;7;1
309;FALSE;acs;3;1.55;7.29;0.82;21;0.69;NA;NA;9;1
310;FALSE;acs;3;1.77;7.03;0.82;18;0.28;NA;NA;19;1
311;FALSE;mmas;3;2.76;3.78;0.41;8;NA;NA;NA;10;1
312;FALSE;acs;3;1.49;2.17;0.57;10;0.44;NA;NA;23;1
313;FALSE;acs;1;2.07;9.7;0.96;36;0.71;NA;NA;17;1
314;FALSE;acs;3;1.94;1.66;0.54;31;0.47;NA;NA;39;1
315;FALSE;mmas;3;1.33;3.64;0.57;6;NA;NA;NA;10;1
316;TRUE;acs;3;1.35;4.1;0.76;22;0.53;NA;NA;20;1
317;FALSE;acs;3;2.78;6.57;0.78;15;0.41;NA;NA;7;1
318;FALSE;acs;3;2.26;8.31;0.85;18;0.48;NA;NA;14;1
319;FALSE;ras;3;2.28;6.23;0.81;32;NA;88;NA;9;1
320;FALSE;acs;3;2.46;7.17;0.24;11;0.35;NA;NA;12;1
321;FALSE;acs;3;2.2;5.75;0.81;32;0.3;NA;NA;12;1
322;FALSE;acs;3;2.43;9.83;0.91;20;0.3;NA;NA;9;1
323;FALSE;acs;3;3.32;3.56;0.73;32;0.35;NA;NA;14;0
324;FALSE;acs;3;1.22;9.2;0.72;17;0.62;NA;NA;8;1
325;FALSE;acs;1;2.5;2.78;0.58;24;0.47;NA;NA;25;1
326;FALSE;ras;3;2.61;9.64;0.83;30;NA;67;NA;10;1
327;FALSE;mmas;3;1.99;6.03;0.64;39;NA;NA;NA;21;1
328;FALSE;acs;1;2.25;6.92;0.73;10;0.92;NA;NA;11;1
329;FALSE;acs;3;2.72;6.04;0.63;27;0.38;NA;NA;11;0
330;FALSE;mmas;3;1.99;6.96;0.77;6;NA;NA;NA;14;1
331;FALSE;mmas;3;3.36;8.48;0.96;6;NA;NA;NA;9;1
332;FALSE;acs;3;3.01;7.79;0.98;10;0.48;NA;NA;12;1
